signal_id,timestamp_utc,direction,entry_price,MFE_ticks,MAE_ticks,outcome_sl2,outcome_sl3,outcome_sl4,outcome_sl5,outcome_sl6,outcome_sl7,outcome_sl10,classification,time_to_tp_sec,time_to_sl5_sec
2528,2026-07-14 01:24:59 UTC,LONG,1.5470,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,580.2
2529,2026-07-14 01:28:59 UTC,SHORT,1.5420,2.0,3.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,2511.4,N/A
2530,2026-07-14 01:49:59 UTC,SHORT,1.5440,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,377.8,N/A
2531,2026-07-14 01:56:59 UTC,SHORT,1.5430,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,234.3,N/A
2532,2026-07-14 02:00:59 UTC,LONG,1.5420,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,129.2,N/A
2533,2026-07-14 02:14:59 UTC,LONG,1.5390,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,1196.1
2534,2026-07-14 02:29:59 UTC,SHORT,1.5360,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,228.5,N/A
2535,2026-07-14 02:34:59 UTC,SHORT,1.5340,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,1534.7,N/A
2536,2026-07-14 02:39:59 UTC,LONG,1.5340,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,38.1,N/A
2537,2026-07-14 02:47:59 UTC,SHORT,1.5380,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,245.4,N/A
2538,2026-07-14 02:57:59 UTC,LONG,1.5340,2.0,8.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,SAVED_BY_SL10,2434.4,859.0
2539,2026-07-14 03:02:59 UTC,LONG,1.5340,2.0,8.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,SAVED_BY_SL10,2134.4,559.0
2540,2026-07-14 03:06:59 UTC,SHORT,1.5330,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,84.2,N/A
2541,2026-07-14 03:09:59 UTC,SHORT,1.5330,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,35.3,N/A
2542,2026-07-14 03:16:59 UTC,LONG,1.5300,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,761.8,N/A
2543,2026-07-14 03:28:59 UTC,SHORT,1.5300,0.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,574.4
2544,2026-07-14 03:33:59 UTC,SHORT,1.5320,1.0,8.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,1731.0
2545,2026-07-14 03:39:59 UTC,SHORT,1.5340,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,158.8,N/A
2546,2026-07-14 03:45:59 UTC,LONG,1.5350,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,846.4,N/A
2547,2026-07-14 04:00:59 UTC,LONG,1.5360,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,111.0,N/A
2548,2026-07-14 04:07:59 UTC,SHORT,1.5370,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,82.7,N/A
2549,2026-07-14 04:13:59 UTC,LONG,1.5330,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,117.2,N/A
2550,2026-07-14 04:24:59 UTC,SHORT,1.5380,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,1890.5,N/A
2551,2026-07-14 04:26:59 UTC,SHORT,1.5380,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,1770.5,N/A
2552,2026-07-14 04:33:59 UTC,LONG,1.5390,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,146.0,N/A
2553,2026-07-14 04:39:59 UTC,SHORT,1.5400,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,275.6,N/A
2554,2026-07-14 04:52:59 UTC,LONG,1.5390,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,700.4
2555,2026-07-14 05:01:59 UTC,LONG,1.5360,1.0,7.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,198.4
2556,2026-07-14 05:04:59 UTC,LONG,1.5320,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,207.3,N/A
2557,2026-07-14 05:07:59 UTC,LONG,1.5330,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,37.9,N/A
2558,2026-07-14 05:12:59 UTC,SHORT,1.5330,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,615.5,N/A
2559,2026-07-14 05:24:59 UTC,SHORT,1.5330,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,1121.7,N/A
2560,2026-07-14 05:37:59 UTC,SHORT,1.5330,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,341.7,N/A
2561,2026-07-14 05:41:59 UTC,LONG,1.5320,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,856.7,N/A
2562,2026-07-14 05:48:59 UTC,LONG,1.5290,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,30.2,N/A
2563,2026-07-14 05:56:59 UTC,SHORT,1.5340,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,400.6,N/A
2564,2026-07-14 06:09:59 UTC,LONG,1.5330,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,5.3,N/A
2565,2026-07-14 06:15:59 UTC,SHORT,1.5390,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,738.1,N/A
2566,2026-07-14 06:31:59 UTC,LONG,1.5400,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,1371.5
2567,2026-07-14 06:43:59 UTC,SHORT,1.5390,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,138.4,N/A
2568,2026-07-14 06:48:59 UTC,LONG,1.5390,0.0,9.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,811.4
2569,2026-07-14 06:54:59 UTC,LONG,1.5350,2.0,5.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,1919.2,N/A
2570,2026-07-14 06:58:59 UTC,LONG,1.5350,2.0,5.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,1679.2,N/A
2571,2026-07-14 07:04:59 UTC,LONG,1.5340,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,1210.2,N/A
2572,2026-07-14 07:09:59 UTC,LONG,1.5320,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,662.8,N/A
2573,2026-07-14 07:15:59 UTC,LONG,1.5320,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,302.8,N/A
2574,2026-07-14 07:19:59 UTC,SHORT,1.5330,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,2612.1,N/A
2575,2026-07-14 07:28:59 UTC,SHORT,1.5360,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,177.6,N/A
2576,2026-07-14 07:35:59 UTC,LONG,1.5320,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,8.2,N/A
2577,2026-07-14 07:37:59 UTC,LONG,1.5320,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,90.7,N/A
2578,2026-07-14 07:50:59 UTC,LONG,1.5330,2.0,3.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,847.7,N/A
2579,2026-07-14 07:55:59 UTC,LONG,1.5320,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,293.0,N/A
2580,2026-07-14 08:03:59 UTC,SHORT,1.5310,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,1563.0,N/A
2581,2026-07-14 08:08:59 UTC,SHORT,1.5310,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,1263.0,N/A
2582,2026-07-14 08:13:59 UTC,LONG,1.5330,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,178.8,N/A
2583,2026-07-14 08:20:59 UTC,SHORT,1.5320,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,58.1,N/A
2584,2026-07-14 08:25:59 UTC,LONG,1.5320,0.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,552.3
2585,2026-07-14 08:39:59 UTC,LONG,1.5240,2.0,8.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,SAVED_BY_SL10,1871.9,292.7
2586,2026-07-14 08:54:59 UTC,SHORT,1.5210,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,92.1,N/A
2587,2026-07-14 08:57:59 UTC,SHORT,1.5200,2.0,7.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,2366.6,791.9
2588,2026-07-14 09:06:59 UTC,SHORT,1.5240,2.0,3.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,662.7,N/A
2589,2026-07-14 09:14:59 UTC,SHORT,1.5240,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,182.7,N/A
2590,2026-07-14 09:22:59 UTC,LONG,1.5200,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,6.0,N/A
2591,2026-07-14 09:32:59 UTC,SHORT,1.5210,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,221.0,N/A
2592,2026-07-14 09:40:59 UTC,LONG,1.5210,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,179.9,N/A
2593,2026-07-14 09:53:59 UTC,SHORT,1.5230,1.0,7.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,1000.6
2594,2026-07-14 10:01:59 UTC,LONG,1.5230,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,143.7,N/A
2595,2026-07-14 10:10:59 UTC,SHORT,1.5280,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,1061.6,N/A
2596,2026-07-14 10:15:59 UTC,SHORT,1.5280,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,761.6,N/A
2597,2026-07-14 10:20:59 UTC,LONG,1.5280,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,141.6,N/A
2598,2026-07-14 10:27:59 UTC,SHORT,1.5280,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,41.6,N/A
2599,2026-07-14 10:34:59 UTC,LONG,1.5230,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,32.0,N/A
2600,2026-07-14 10:42:59 UTC,SHORT,1.5250,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,527.6,N/A
2601,2026-07-14 10:54:59 UTC,LONG,1.5230,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,12.7,N/A
2602,2026-07-14 11:01:59 UTC,SHORT,1.5240,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,26.3,N/A
2603,2026-07-14 11:06:59 UTC,LONG,1.5240,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,173.2,N/A
2604,2026-07-14 11:12:59 UTC,SHORT,1.5260,2.0,7.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,3519.1,909.4
2605,2026-07-14 11:17:59 UTC,SHORT,1.5270,2.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,3122.9,609.4
2606,2026-07-14 11:24:59 UTC,LONG,1.5290,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,29.0,N/A
2607,2026-07-14 11:36:59 UTC,SHORT,1.5310,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,37.7,N/A
2608,2026-07-14 11:42:59 UTC,LONG,1.5290,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,1250.0,N/A
2609,2026-07-14 12:03:59 UTC,LONG,1.5300,2.0,7.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,SAVED_BY_SL10,1268.3,362.9
2610,2026-07-14 12:13:59 UTC,LONG,1.5260,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,307.8,N/A
2611,2026-07-14 12:17:59 UTC,SHORT,1.5270,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,428.3
2612,2026-07-14 12:22:59 UTC,SHORT,1.5300,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,49.2,N/A
2613,2026-07-14 12:24:59 UTC,SHORT,1.5310,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,193.4,N/A
2614,2026-07-14 12:35:59 UTC,SHORT,1.5400,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,31.1,N/A
2615,2026-07-14 12:43:59 UTC,LONG,1.5410,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,82.0,N/A
2616,2026-07-14 12:49:59 UTC,SHORT,1.5450,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,93.5,N/A
2617,2026-07-14 12:56:59 UTC,LONG,1.5480,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,77.5,N/A
2618,2026-07-14 13:01:59 UTC,SHORT,1.5490,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,60.1,N/A
2619,2026-07-14 13:07:59 UTC,LONG,1.5430,2.0,3.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,513.8,N/A
2620,2026-07-14 13:11:59 UTC,LONG,1.5410,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,96.1,N/A
2621,2026-07-14 13:27:59 UTC,SHORT,1.5560,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,22.3,N/A
2622,2026-07-14 13:35:59 UTC,LONG,1.5540,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,104.6,N/A
2623,2026-07-14 13:41:59 UTC,SHORT,1.5540,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,36.2,N/A
2624,2026-07-14 13:50:59 UTC,LONG,1.5490,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,613.6
2625,2026-07-14 13:54:59 UTC,SHORT,1.5470,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,105.5,N/A
2626,2026-07-14 13:57:59 UTC,SHORT,1.5460,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,45.1,N/A
2627,2026-07-14 14:06:59 UTC,LONG,1.5410,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,4.8,N/A
2628,2026-07-14 14:11:59 UTC,SHORT,1.5440,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,138.3,N/A
2629,2026-07-14 14:16:59 UTC,SHORT,1.5420,2.0,5.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,865.2,N/A
2630,2026-07-14 14:35:59 UTC,LONG,1.5450,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,1417.0,N/A
2631,2026-07-14 14:57:59 UTC,SHORT,1.5440,0.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,103.6
2632,2026-07-14 15:03:59 UTC,SHORT,1.5480,2.0,3.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,102.8,N/A
2633,2026-07-14 15:09:59 UTC,LONG,1.5480,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,93.5,N/A
2634,2026-07-14 15:14:59 UTC,SHORT,1.5490,1.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,888.5
2635,2026-07-14 15:26:59 UTC,LONG,1.5490,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,67.8,N/A
2636,2026-07-14 15:28:59 UTC,LONG,1.5500,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,15.0,N/A
2637,2026-07-14 15:34:59 UTC,SHORT,1.5580,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,230.1,N/A
2638,2026-07-14 15:39:59 UTC,SHORT,1.5570,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,10.6,N/A
2639,2026-07-14 15:43:59 UTC,LONG,1.5570,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,140.5,N/A
2640,2026-07-14 15:54:59 UTC,LONG,1.5510,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,17.2,N/A
2641,2026-07-14 16:01:59 UTC,LONG,1.5490,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,17.8,N/A
2642,2026-07-14 16:12:59 UTC,SHORT,1.5540,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,130.1,N/A
2643,2026-07-14 16:19:59 UTC,LONG,1.5540,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,663.5,N/A
2644,2026-07-14 16:25:59 UTC,LONG,1.5540,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,303.5,N/A
2645,2026-07-14 16:28:59 UTC,SHORT,1.5530,0.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,400.5
2646,2026-07-14 16:34:59 UTC,SHORT,1.5560,0.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,1029.3
2647,2026-07-14 16:43:59 UTC,SHORT,1.5590,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,251.2,N/A
2648,2026-07-14 16:52:59 UTC,LONG,1.5650,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,9.3,N/A
2649,2026-07-14 16:56:59 UTC,SHORT,1.5650,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,62.9,N/A
2650,2026-07-14 17:02:59 UTC,LONG,1.5670,0.0,10.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,311.4
2651,2026-07-14 17:09:59 UTC,LONG,1.5610,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,33.8,N/A
2652,2026-07-14 17:11:59 UTC,LONG,1.5550,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,29.7,N/A
2653,2026-07-14 17:19:59 UTC,SHORT,1.5610,2.0,8.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,SAVED_BY_SL10,2794.4,126.6
2654,2026-07-14 17:24:59 UTC,SHORT,1.5670,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,129.2,N/A
2655,2026-07-14 17:28:59 UTC,SHORT,1.5660,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,218.4,N/A
2656,2026-07-14 17:32:59 UTC,LONG,1.5650,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,185.9,N/A
2657,2026-07-14 17:36:59 UTC,LONG,1.5660,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,341.9,N/A
2658,2026-07-14 17:41:59 UTC,LONG,1.5660,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,41.9,N/A
2659,2026-07-14 17:45:59 UTC,SHORT,1.5660,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,69.4,N/A
2660,2026-07-14 17:48:59 UTC,SHORT,1.5650,2.0,4.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,794.2,N/A
2661,2026-07-14 17:54:59 UTC,SHORT,1.5670,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,78.9,N/A
2662,2026-07-14 17:59:59 UTC,SHORT,1.5670,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,106.7,N/A
2663,2026-07-14 18:05:59 UTC,LONG,1.5600,1.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,457.2
2664,2026-07-14 18:14:59 UTC,SHORT,1.5550,2.0,5.0,LOSS,LOSS,LOSS,LOSS,WIN,WIN,WIN,SAVED_BY_SL10,3259.2,850.6
2665,2026-07-14 18:24:59 UTC,SHORT,1.5570,2.0,3.0,LOSS,LOSS,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,763.8,N/A
2666,2026-07-14 18:30:59 UTC,SHORT,1.5560,2.0,3.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,684.1,N/A
2667,2026-07-14 18:38:59 UTC,SHORT,1.5580,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,144.1,N/A
2668,2026-07-14 18:44:59 UTC,LONG,1.5540,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,189.7,N/A
2669,2026-07-14 18:52:59 UTC,SHORT,1.5540,2.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,979.3,636.8
2670,2026-07-14 18:59:59 UTC,SHORT,1.5580,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,556.1,N/A
2671,2026-07-14 19:02:59 UTC,SHORT,1.5580,2.0,2.0,LOSS,WIN,WIN,WIN,WIN,WIN,WIN,SAVED_BY_SL5,376.1,N/A
2672,2026-07-14 19:11:59 UTC,LONG,1.5520,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,52.9,N/A
2673,2026-07-14 19:18:59 UTC,SHORT,1.5610,2.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,660.7,452.2
2674,2026-07-14 19:25:59 UTC,SHORT,1.5620,2.0,5.0,LOSS,LOSS,LOSS,WIN,WIN,WIN,WIN,SAVED_BY_SL5,229.1,N/A
2675,2026-07-14 19:33:59 UTC,LONG,1.5570,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,2.8,N/A
2676,2026-07-14 19:49:59 UTC,SHORT,1.5590,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,0.1,N/A
2677,2026-07-14 19:55:59 UTC,LONG,1.5580,1.0,9.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,850.0
2678,2026-07-14 20:00:59 UTC,SHORT,1.5570,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,120.1,N/A
2679,2026-07-14 20:07:59 UTC,LONG,1.5550,2.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,2129.2,951.9
2680,2026-07-14 20:16:59 UTC,LONG,1.5530,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,3.4,N/A
2681,2026-07-14 20:20:59 UTC,SHORT,1.5530,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,7.3,N/A
2682,2026-07-14 20:28:59 UTC,SHORT,1.5520,1.0,9.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS_ALL,N/A,869.3
2683,2026-07-14 20:37:59 UTC,SHORT,1.5530,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,86.1,N/A
2684,2026-07-14 20:44:59 UTC,LONG,1.5560,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,803.5,N/A
2685,2026-07-14 20:48:59 UTC,SHORT,1.5570,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,7.4,N/A
2686,2026-07-14 21:02:59 UTC,SHORT,1.5570,2.0,7.0,LOSS,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,SAVED_BY_SL10,2942.0,2220.3
2687,2026-07-14 21:06:59 UTC,LONG,1.5580,2.0,0.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,109.1,N/A
2688,2026-07-14 21:12:59 UTC,SHORT,1.5580,2.0,6.0,LOSS,LOSS,LOSS,LOSS,LOSS,WIN,WIN,SAVED_BY_SL10,2284.0,1854.0
2689,2026-07-14 21:26:59 UTC,LONG,1.5580,2.0,1.0,WIN,WIN,WIN,WIN,WIN,WIN,WIN,WIN_ALL,67.3,N/A
2690,2026-07-14 21:31:59 UTC,SHORT,1.5590,2.0,5.0,LOSS,LOSS,LOSS,LOSS,WIN,WIN,WIN,SAVED_BY_SL10,960.7,714.0
